timestamp,result,num_moves,winner,episode,agent_color
07-Mar 22:39,BLACK_WIN,47,1,0,BLACK
07-Mar 22:39,BLACK_WIN,63,1,1,BLACK
07-Mar 22:39,WHITE_WIN,64,2,2,WHITE
07-Mar 22:39,BLACK_WIN,75,1,3,WHITE
07-Mar 22:39,WHITE_WIN,52,2,4,WHITE
07-Mar 22:39,WHITE_WIN,60,2,5,WHITE
07-Mar 22:39,BLACK_WIN,53,1,6,BLACK
07-Mar 22:39,BLACK_WIN,23,1,7,WHITE
07-Mar 22:39,WHITE_WIN,46,2,8,WHITE
07-Mar 22:39,WHITE_WIN,54,2,9,WHITE
07-Mar 22:39,BLACK_WIN,63,1,10,WHITE
07-Mar 22:39,BLACK_WIN,65,1,11,BLACK
07-Mar 22:39,BLACK_WIN,57,1,12,BLACK
07-Mar 22:39,BLACK_WIN,47,1,13,WHITE
07-Mar 22:39,BLACK_WIN,49,1,14,BLACK
07-Mar 22:39,BLACK_WIN,17,1,15,WHITE
07-Mar 22:39,WHITE_WIN,36,2,16,BLACK
07-Mar 22:39,WHITE_WIN,72,2,17,BLACK
07-Mar 22:39,WHITE_WIN,54,2,18,WHITE
07-Mar 22:39,BLACK_WIN,59,1,19,BLACK
07-Mar 22:39,BLACK_WIN,53,1,20,BLACK
07-Mar 22:39,BLACK_WIN,67,1,21,BLACK
07-Mar 22:39,WHITE_WIN,64,2,22,WHITE
07-Mar 22:39,WHITE_WIN,34,2,23,BLACK
07-Mar 22:39,WHITE_WIN,48,2,24,BLACK
07-Mar 22:39,BLACK_WIN,53,1,25,BLACK
07-Mar 22:39,BLACK_WIN,61,1,26,BLACK
07-Mar 22:39,WHITE_WIN,56,2,27,BLACK
07-Mar 22:39,BLACK_WIN,55,1,28,WHITE
07-Mar 22:39,BLACK_WIN,69,1,29,WHITE
07-Mar 22:39,WHITE_WIN,46,2,30,WHITE
07-Mar 22:39,WHITE_WIN,36,2,31,WHITE
07-Mar 22:39,WHITE_WIN,48,2,32,WHITE
07-Mar 22:39,BLACK_WIN,67,1,33,WHITE
07-Mar 22:39,BLACK_WIN,55,1,34,BLACK
07-Mar 22:39,BLACK_WIN,65,1,35,BLACK
07-Mar 22:39,WHITE_WIN,66,2,36,WHITE
07-Mar 22:39,BLACK_WIN,73,1,37,BLACK
07-Mar 22:39,BLACK_WIN,35,1,38,BLACK
07-Mar 22:39,WHITE_WIN,60,2,39,WHITE
07-Mar 22:39,BLACK_WIN,71,1,40,BLACK
07-Mar 22:39,WHITE_WIN,54,2,41,BLACK
07-Mar 22:39,BLACK_WIN,45,1,42,BLACK
07-Mar 22:39,WHITE_WIN,50,2,43,BLACK
07-Mar 22:39,BLACK_WIN,69,1,44,BLACK
07-Mar 22:39,BLACK_WIN,53,1,45,BLACK
07-Mar 22:39,WHITE_WIN,60,2,46,WHITE
07-Mar 22:39,BLACK_WIN,33,1,47,BLACK
07-Mar 22:39,BLACK_WIN,45,1,48,BLACK
07-Mar 22:39,WHITE_WIN,54,2,49,BLACK
07-Mar 22:39,BLACK_WIN,63,1,50,BLACK
07-Mar 22:39,BLACK_WIN,37,1,51,BLACK
07-Mar 22:39,BLACK_WIN,47,1,52,BLACK
07-Mar 22:39,WHITE_WIN,70,2,53,BLACK
07-Mar 22:39,BLACK_WIN,47,1,54,BLACK
07-Mar 22:39,BLACK_WIN,65,1,55,WHITE
07-Mar 22:39,WHITE_WIN,62,2,56,BLACK
07-Mar 22:39,BLACK_WIN,59,1,57,BLACK
07-Mar 22:39,BLACK_WIN,63,1,58,WHITE
07-Mar 22:39,BLACK_WIN,69,1,59,BLACK
07-Mar 22:39,BLACK_WIN,51,1,60,BLACK
07-Mar 22:39,WHITE_WIN,48,2,61,BLACK
07-Mar 22:39,BLACK_WIN,59,1,62,WHITE
07-Mar 22:39,WHITE_WIN,48,2,63,BLACK
07-Mar 22:39,WHITE_WIN,60,2,64,WHITE
07-Mar 22:39,WHITE_WIN,40,2,65,WHITE
07-Mar 22:39,WHITE_WIN,68,2,66,WHITE
07-Mar 22:39,WHITE_WIN,62,2,67,WHITE
07-Mar 22:39,WHITE_WIN,60,2,68,WHITE
07-Mar 22:39,WHITE_WIN,46,2,69,WHITE
07-Mar 22:39,BLACK_WIN,75,1,70,BLACK
07-Mar 22:39,BLACK_WIN,47,1,71,BLACK
07-Mar 22:39,WHITE_WIN,58,2,72,BLACK
07-Mar 22:39,WHITE_WIN,46,2,73,WHITE
07-Mar 22:39,BLACK_WIN,47,1,74,WHITE
07-Mar 22:39,BLACK_WIN,57,1,75,WHITE
07-Mar 22:39,WHITE_WIN,60,2,76,BLACK
07-Mar 22:39,BLACK_WIN,53,1,77,BLACK
07-Mar 22:39,WHITE_WIN,58,2,78,WHITE
07-Mar 22:39,WHITE_WIN,52,2,79,WHITE
07-Mar 22:39,WHITE_WIN,40,2,80,BLACK
07-Mar 22:39,BLACK_WIN,53,1,81,WHITE
07-Mar 22:39,BLACK_WIN,45,1,82,WHITE
07-Mar 22:39,WHITE_WIN,54,2,83,WHITE
07-Mar 22:39,WHITE_WIN,54,2,84,BLACK
07-Mar 22:39,WHITE_WIN,56,2,85,BLACK
07-Mar 22:39,BLACK_WIN,35,1,86,BLACK
07-Mar 22:39,WHITE_WIN,66,2,87,BLACK
07-Mar 22:39,BLACK_WIN,41,1,88,BLACK
07-Mar 22:39,WHITE_WIN,64,2,89,BLACK
07-Mar 22:39,BLACK_WIN,69,1,90,BLACK
07-Mar 22:39,WHITE_WIN,66,2,91,WHITE
07-Mar 22:39,WHITE_WIN,54,2,92,BLACK
07-Mar 22:39,BLACK_WIN,59,1,93,BLACK
07-Mar 22:39,BLACK_WIN,57,1,94,WHITE
07-Mar 22:39,BLACK_WIN,61,1,95,WHITE
07-Mar 22:39,WHITE_WIN,36,2,96,WHITE
07-Mar 22:39,BLACK_WIN,55,1,97,BLACK
07-Mar 22:39,BLACK_WIN,79,1,98,WHITE
07-Mar 22:39,BLACK_WIN,37,1,99,BLACK
07-Mar 22:39,BLACK_WIN,49,1,100,WHITE
07-Mar 22:39,BLACK_WIN,71,1,101,BLACK
07-Mar 22:39,WHITE_WIN,42,2,102,WHITE
07-Mar 22:39,WHITE_WIN,70,2,103,BLACK
07-Mar 22:39,WHITE_WIN,64,2,104,BLACK
07-Mar 22:39,WHITE_WIN,54,2,105,WHITE
07-Mar 22:39,WHITE_WIN,44,2,106,BLACK
07-Mar 22:39,BLACK_WIN,55,1,107,BLACK
07-Mar 22:39,WHITE_WIN,32,2,108,BLACK
07-Mar 22:39,WHITE_WIN,52,2,109,BLACK
07-Mar 22:39,BLACK_WIN,45,1,110,BLACK
07-Mar 22:39,BLACK_WIN,63,1,111,WHITE
07-Mar 22:39,BLACK_WIN,59,1,112,WHITE
07-Mar 22:39,WHITE_WIN,40,2,113,BLACK
07-Mar 22:39,BLACK_WIN,25,1,114,BLACK
07-Mar 22:39,BLACK_WIN,33,1,115,WHITE
07-Mar 22:39,BLACK_WIN,57,1,116,WHITE
07-Mar 22:39,BLACK_WIN,55,1,117,BLACK
07-Mar 22:39,BLACK_WIN,41,1,118,BLACK
07-Mar 22:39,BLACK_WIN,63,1,119,BLACK
07-Mar 22:39,WHITE_WIN,50,2,120,WHITE
07-Mar 22:39,BLACK_WIN,53,1,121,WHITE
07-Mar 22:39,WHITE_WIN,34,2,122,BLACK
07-Mar 22:39,BLACK_WIN,67,1,123,WHITE
07-Mar 22:39,WHITE_WIN,64,2,124,BLACK
07-Mar 22:39,WHITE_WIN,60,2,125,BLACK
07-Mar 22:39,BLACK_WIN,43,1,126,WHITE
07-Mar 22:39,WHITE_WIN,48,2,127,WHITE
07-Mar 22:39,WHITE_WIN,66,2,128,WHITE
07-Mar 22:39,WHITE_WIN,64,2,129,WHITE
07-Mar 22:39,BLACK_WIN,67,1,130,WHITE
07-Mar 22:39,WHITE_WIN,64,2,131,WHITE
07-Mar 22:39,WHITE_WIN,58,2,132,WHITE
07-Mar 22:39,WHITE_WIN,56,2,133,BLACK
07-Mar 22:39,BLACK_WIN,67,1,134,WHITE
07-Mar 22:39,WHITE_WIN,60,2,135,BLACK
07-Mar 22:39,BLACK_WIN,55,1,136,WHITE
07-Mar 22:39,WHITE_WIN,50,2,137,BLACK
07-Mar 22:39,WHITE_WIN,62,2,138,BLACK
07-Mar 22:39,BLACK_WIN,69,1,139,BLACK
07-Mar 22:39,BLACK_WIN,67,1,140,WHITE
07-Mar 22:39,BLACK_WIN,45,1,141,WHITE
07-Mar 22:39,WHITE_WIN,46,2,142,WHITE
07-Mar 22:39,WHITE_WIN,52,2,143,WHITE
07-Mar 22:39,WHITE_WIN,64,2,144,WHITE
07-Mar 22:39,BLACK_WIN,55,1,145,WHITE
07-Mar 22:39,WHITE_WIN,70,2,146,WHITE
07-Mar 22:40,BLACK_WIN,65,1,147,BLACK
07-Mar 22:40,WHITE_WIN,58,2,148,WHITE
07-Mar 22:40,WHITE_WIN,46,2,149,WHITE
07-Mar 22:40,WHITE_WIN,62,2,150,BLACK
07-Mar 22:40,WHITE_WIN,58,2,151,BLACK
07-Mar 22:40,BLACK_WIN,53,1,152,BLACK
07-Mar 22:40,WHITE_WIN,52,2,153,WHITE
07-Mar 22:40,BLACK_WIN,57,1,154,WHITE
07-Mar 22:40,BLACK_WIN,55,1,155,BLACK
07-Mar 22:40,BLACK_WIN,59,1,156,BLACK
07-Mar 22:40,BLACK_WIN,25,1,157,WHITE
07-Mar 22:40,BLACK_WIN,51,1,158,BLACK
07-Mar 22:40,WHITE_WIN,46,2,159,WHITE
07-Mar 22:40,WHITE_WIN,56,2,160,BLACK
07-Mar 22:40,WHITE_WIN,46,2,161,WHITE
07-Mar 22:40,BLACK_WIN,57,1,162,BLACK
07-Mar 22:40,WHITE_WIN,52,2,163,WHITE
07-Mar 22:40,WHITE_WIN,40,2,164,BLACK
07-Mar 22:40,BLACK_WIN,69,1,165,BLACK
07-Mar 22:40,BLACK_WIN,51,1,166,BLACK
07-Mar 22:40,WHITE_WIN,56,2,167,WHITE
07-Mar 22:40,WHITE_WIN,58,2,168,WHITE
07-Mar 22:40,WHITE_WIN,36,2,169,BLACK
07-Mar 22:40,WHITE_WIN,44,2,170,WHITE
07-Mar 22:40,BLACK_WIN,59,1,171,BLACK
07-Mar 22:40,BLACK_WIN,45,1,172,BLACK
07-Mar 22:40,BLACK_WIN,55,1,173,BLACK
07-Mar 22:40,BLACK_WIN,39,1,174,BLACK
07-Mar 22:40,BLACK_WIN,65,1,175,BLACK
07-Mar 22:40,WHITE_WIN,48,2,176,WHITE
07-Mar 22:40,BLACK_WIN,41,1,177,BLACK
07-Mar 22:40,WHITE_WIN,28,2,178,WHITE
07-Mar 22:40,BLACK_WIN,57,1,179,WHITE
07-Mar 22:40,BLACK_WIN,53,1,180,BLACK
07-Mar 22:40,WHITE_WIN,58,2,181,BLACK
07-Mar 22:40,BLACK_WIN,31,1,182,WHITE
07-Mar 22:40,WHITE_WIN,48,2,183,BLACK
07-Mar 22:40,BLACK_WIN,47,1,184,WHITE
07-Mar 22:40,BLACK_WIN,61,1,185,WHITE
07-Mar 22:40,WHITE_WIN,52,2,186,WHITE
07-Mar 22:40,BLACK_WIN,41,1,187,WHITE
07-Mar 22:40,WHITE_WIN,48,2,188,WHITE
07-Mar 22:40,BLACK_WIN,55,1,189,WHITE
07-Mar 22:40,BLACK_WIN,55,1,190,BLACK
07-Mar 22:40,WHITE_WIN,48,2,191,BLACK
07-Mar 22:40,WHITE_WIN,38,2,192,BLACK
07-Mar 22:40,WHITE_WIN,48,2,193,WHITE
07-Mar 22:40,WHITE_WIN,70,2,194,WHITE
07-Mar 22:40,BLACK_WIN,71,1,195,WHITE
07-Mar 22:40,WHITE_WIN,54,2,196,BLACK
07-Mar 22:40,BLACK_WIN,61,1,197,WHITE
07-Mar 22:40,WHITE_WIN,60,2,198,WHITE
07-Mar 22:40,BLACK_WIN,43,1,199,WHITE
07-Mar 22:40,WHITE_WIN,36,2,200,BLACK
07-Mar 22:40,BLACK_WIN,47,1,201,WHITE
07-Mar 22:40,WHITE_WIN,60,2,202,BLACK
07-Mar 22:40,BLACK_WIN,43,1,203,BLACK
07-Mar 22:40,WHITE_WIN,62,2,204,BLACK
07-Mar 22:40,WHITE_WIN,50,2,205,BLACK
07-Mar 22:40,WHITE_WIN,26,2,206,WHITE
07-Mar 22:40,BLACK_WIN,69,1,207,WHITE
07-Mar 22:40,BLACK_WIN,37,1,208,WHITE
07-Mar 22:40,BLACK_WIN,41,1,209,BLACK
07-Mar 22:40,BLACK_WIN,57,1,210,WHITE
07-Mar 22:40,WHITE_WIN,56,2,211,BLACK
07-Mar 22:40,WHITE_WIN,38,2,212,BLACK
07-Mar 22:40,BLACK_WIN,37,1,213,WHITE
07-Mar 22:40,WHITE_WIN,62,2,214,WHITE
07-Mar 22:40,BLACK_WIN,59,1,215,WHITE
07-Mar 22:40,BLACK_WIN,63,1,216,WHITE
07-Mar 22:40,WHITE_WIN,60,2,217,WHITE
07-Mar 22:40,WHITE_WIN,40,2,218,WHITE
07-Mar 22:40,WHITE_WIN,56,2,219,WHITE
07-Mar 22:40,BLACK_WIN,69,1,220,BLACK
07-Mar 22:40,BLACK_WIN,45,1,221,WHITE
07-Mar 22:40,BLACK_WIN,43,1,222,WHITE
07-Mar 22:40,BLACK_WIN,57,1,223,WHITE
07-Mar 22:40,WHITE_WIN,50,2,224,BLACK
07-Mar 22:40,BLACK_WIN,53,1,225,WHITE
07-Mar 22:40,BLACK_WIN,55,1,226,WHITE
07-Mar 22:40,BLACK_WIN,69,1,227,WHITE
07-Mar 22:40,BLACK_WIN,57,1,228,WHITE
07-Mar 22:40,WHITE_WIN,66,2,229,BLACK
07-Mar 22:40,WHITE_WIN,74,2,230,WHITE
07-Mar 22:40,WHITE_WIN,62,2,231,BLACK
07-Mar 22:40,WHITE_WIN,56,2,232,BLACK
07-Mar 22:40,WHITE_WIN,52,2,233,WHITE
07-Mar 22:40,WHITE_WIN,70,2,234,BLACK
07-Mar 22:40,BLACK_WIN,55,1,235,WHITE
07-Mar 22:40,WHITE_WIN,48,2,236,BLACK
07-Mar 22:40,BLACK_WIN,43,1,237,BLACK
07-Mar 22:40,BLACK_WIN,41,1,238,BLACK
07-Mar 22:40,BLACK_WIN,65,1,239,WHITE
07-Mar 22:40,BLACK_WIN,43,1,240,WHITE
07-Mar 22:40,WHITE_WIN,62,2,241,BLACK
07-Mar 22:40,BLACK_WIN,47,1,242,WHITE
07-Mar 22:40,BLACK_WIN,67,1,243,WHITE
07-Mar 22:40,WHITE_WIN,44,2,244,WHITE
07-Mar 22:40,WHITE_WIN,56,2,245,BLACK
07-Mar 22:40,BLACK_WIN,29,1,246,BLACK
07-Mar 22:40,WHITE_WIN,46,2,247,BLACK
07-Mar 22:40,BLACK_WIN,59,1,248,BLACK
07-Mar 22:40,BLACK_WIN,59,1,249,BLACK
07-Mar 22:40,WHITE_WIN,46,2,250,BLACK
07-Mar 22:40,WHITE_WIN,46,2,251,WHITE
07-Mar 22:40,BLACK_WIN,51,1,252,WHITE
07-Mar 22:40,BLACK_WIN,27,1,253,BLACK
07-Mar 22:40,WHITE_WIN,78,2,254,BLACK
07-Mar 22:40,BLACK_WIN,39,1,255,BLACK
07-Mar 22:40,BLACK_WIN,55,1,256,BLACK
07-Mar 22:40,BLACK_WIN,57,1,257,BLACK
07-Mar 22:40,BLACK_WIN,61,1,258,BLACK
07-Mar 22:40,WHITE_WIN,50,2,259,WHITE
07-Mar 22:40,BLACK_WIN,51,1,260,WHITE
07-Mar 22:40,BLACK_WIN,61,1,261,WHITE
07-Mar 22:40,BLACK_WIN,63,1,262,BLACK
07-Mar 22:40,WHITE_WIN,68,2,263,BLACK
07-Mar 22:40,WHITE_WIN,74,2,264,WHITE
07-Mar 22:40,BLACK_WIN,31,1,265,BLACK
07-Mar 22:40,WHITE_WIN,50,2,266,WHITE
07-Mar 22:40,WHITE_WIN,56,2,267,WHITE
07-Mar 22:40,BLACK_WIN,59,1,268,BLACK
07-Mar 22:40,BLACK_WIN,65,1,269,WHITE
07-Mar 22:40,WHITE_WIN,52,2,270,WHITE
07-Mar 22:40,DRAW,81,3,271,WHITE
07-Mar 22:40,BLACK_WIN,39,1,272,BLACK
07-Mar 22:40,BLACK_WIN,35,1,273,WHITE
07-Mar 22:40,WHITE_WIN,54,2,274,BLACK
07-Mar 22:40,BLACK_WIN,41,1,275,WHITE
07-Mar 22:40,WHITE_WIN,62,2,276,WHITE
07-Mar 22:40,WHITE_WIN,72,2,277,WHITE
07-Mar 22:40,WHITE_WIN,52,2,278,WHITE
07-Mar 22:40,WHITE_WIN,62,2,279,WHITE
07-Mar 22:40,BLACK_WIN,75,1,280,BLACK
07-Mar 22:40,BLACK_WIN,55,1,281,WHITE
07-Mar 22:40,WHITE_WIN,62,2,282,WHITE
07-Mar 22:40,WHITE_WIN,50,2,283,WHITE
07-Mar 22:40,BLACK_WIN,73,1,284,WHITE
07-Mar 22:40,WHITE_WIN,58,2,285,BLACK
07-Mar 22:40,BLACK_WIN,63,1,286,BLACK
07-Mar 22:40,BLACK_WIN,49,1,287,WHITE
07-Mar 22:40,BLACK_WIN,35,1,288,BLACK
07-Mar 22:40,BLACK_WIN,45,1,289,BLACK
07-Mar 22:40,WHITE_WIN,60,2,290,BLACK
07-Mar 22:40,WHITE_WIN,62,2,291,BLACK
07-Mar 22:40,WHITE_WIN,66,2,292,WHITE
07-Mar 22:40,BLACK_WIN,41,1,293,BLACK
07-Mar 22:40,WHITE_WIN,68,2,294,WHITE
07-Mar 22:40,BLACK_WIN,49,1,295,WHITE
07-Mar 22:40,BLACK_WIN,65,1,296,WHITE
07-Mar 22:40,WHITE_WIN,50,2,297,WHITE
07-Mar 22:40,BLACK_WIN,67,1,298,WHITE
07-Mar 22:40,WHITE_WIN,56,2,299,BLACK
07-Mar 22:40,WHITE_WIN,52,2,300,WHITE
07-Mar 22:40,BLACK_WIN,45,1,301,BLACK
07-Mar 22:40,BLACK_WIN,47,1,302,WHITE
07-Mar 22:40,WHITE_WIN,64,2,303,BLACK
07-Mar 22:40,WHITE_WIN,72,2,304,BLACK
07-Mar 22:40,BLACK_WIN,45,1,305,WHITE
07-Mar 22:40,BLACK_WIN,81,1,306,WHITE
07-Mar 22:40,BLACK_WIN,63,1,307,BLACK
07-Mar 22:40,WHITE_WIN,54,2,308,BLACK
07-Mar 22:40,WHITE_WIN,52,2,309,BLACK
07-Mar 22:40,WHITE_WIN,78,2,310,BLACK
07-Mar 22:40,WHITE_WIN,48,2,311,BLACK
07-Mar 22:40,WHITE_WIN,48,2,312,BLACK
07-Mar 22:40,BLACK_WIN,53,1,313,WHITE
07-Mar 22:40,WHITE_WIN,60,2,314,BLACK
07-Mar 22:40,BLACK_WIN,41,1,315,WHITE
07-Mar 22:40,WHITE_WIN,42,2,316,WHITE
07-Mar 22:40,WHITE_WIN,74,2,317,WHITE
07-Mar 22:40,BLACK_WIN,49,1,318,BLACK
07-Mar 22:40,WHITE_WIN,52,2,319,WHITE
07-Mar 22:40,WHITE_WIN,62,2,320,WHITE
07-Mar 22:40,BLACK_WIN,37,1,321,BLACK
07-Mar 22:40,BLACK_WIN,39,1,322,WHITE
07-Mar 22:40,BLACK_WIN,49,1,323,BLACK
07-Mar 22:40,BLACK_WIN,39,1,324,BLACK
07-Mar 22:40,WHITE_WIN,54,2,325,BLACK
07-Mar 22:40,WHITE_WIN,80,2,326,BLACK
07-Mar 22:40,BLACK_WIN,57,1,327,BLACK
07-Mar 22:40,WHITE_WIN,64,2,328,WHITE
07-Mar 22:40,WHITE_WIN,72,2,329,BLACK
07-Mar 22:40,WHITE_WIN,58,2,330,WHITE
07-Mar 22:40,BLACK_WIN,33,1,331,BLACK
07-Mar 22:40,BLACK_WIN,43,1,332,WHITE
07-Mar 22:40,BLACK_WIN,35,1,333,WHITE
07-Mar 22:40,WHITE_WIN,46,2,334,WHITE
07-Mar 22:40,BLACK_WIN,43,1,335,WHITE
07-Mar 22:40,WHITE_WIN,46,2,336,WHITE
07-Mar 22:40,WHITE_WIN,66,2,337,BLACK
07-Mar 22:40,WHITE_WIN,42,2,338,BLACK
07-Mar 22:40,WHITE_WIN,52,2,339,BLACK
07-Mar 22:40,BLACK_WIN,45,1,340,WHITE
07-Mar 22:40,WHITE_WIN,48,2,341,BLACK
07-Mar 22:40,BLACK_WIN,53,1,342,BLACK
07-Mar 22:40,WHITE_WIN,60,2,343,BLACK
07-Mar 22:40,BLACK_WIN,63,1,344,BLACK
07-Mar 22:40,BLACK_WIN,45,1,345,BLACK
07-Mar 22:40,BLACK_WIN,57,1,346,BLACK
07-Mar 22:40,BLACK_WIN,41,1,347,WHITE
07-Mar 22:40,BLACK_WIN,65,1,348,BLACK
07-Mar 22:40,BLACK_WIN,45,1,349,BLACK
07-Mar 22:40,WHITE_WIN,48,2,350,WHITE
07-Mar 22:40,BLACK_WIN,73,1,351,BLACK
07-Mar 22:40,BLACK_WIN,39,1,352,BLACK
07-Mar 22:40,BLACK_WIN,69,1,353,WHITE
07-Mar 22:40,WHITE_WIN,48,2,354,WHITE
07-Mar 22:40,BLACK_WIN,57,1,355,BLACK
07-Mar 22:40,WHITE_WIN,42,2,356,BLACK
07-Mar 22:40,BLACK_WIN,59,1,357,BLACK
07-Mar 22:40,BLACK_WIN,71,1,358,WHITE
07-Mar 22:40,WHITE_WIN,50,2,359,WHITE
07-Mar 22:40,WHITE_WIN,48,2,360,WHITE
07-Mar 22:40,BLACK_WIN,45,1,361,WHITE
07-Mar 22:40,BLACK_WIN,53,1,362,BLACK
07-Mar 22:40,BLACK_WIN,59,1,363,WHITE
07-Mar 22:40,BLACK_WIN,61,1,364,WHITE
07-Mar 22:40,WHITE_WIN,72,2,365,BLACK
07-Mar 22:40,BLACK_WIN,69,1,366,WHITE
07-Mar 22:40,WHITE_WIN,36,2,367,WHITE
07-Mar 22:40,BLACK_WIN,61,1,368,WHITE
07-Mar 22:40,BLACK_WIN,47,1,369,BLACK
07-Mar 22:40,WHITE_WIN,42,2,370,BLACK
07-Mar 22:40,BLACK_WIN,39,1,371,WHITE
07-Mar 22:40,BLACK_WIN,51,1,372,WHITE
07-Mar 22:40,WHITE_WIN,76,2,373,WHITE
07-Mar 22:40,BLACK_WIN,59,1,374,BLACK
07-Mar 22:40,WHITE_WIN,32,2,375,WHITE
07-Mar 22:40,WHITE_WIN,54,2,376,BLACK
07-Mar 22:40,BLACK_WIN,49,1,377,BLACK
07-Mar 22:40,WHITE_WIN,60,2,378,WHITE
07-Mar 22:40,WHITE_WIN,70,2,379,WHITE
07-Mar 22:40,BLACK_WIN,55,1,380,BLACK
07-Mar 22:40,BLACK_WIN,41,1,381,WHITE
07-Mar 22:40,WHITE_WIN,66,2,382,WHITE
07-Mar 22:40,WHITE_WIN,60,2,383,WHITE
07-Mar 22:40,BLACK_WIN,61,1,384,BLACK
07-Mar 22:40,BLACK_WIN,49,1,385,BLACK
07-Mar 22:40,WHITE_WIN,72,2,386,WHITE
07-Mar 22:40,WHITE_WIN,46,2,387,BLACK
07-Mar 22:40,BLACK_WIN,55,1,388,BLACK
07-Mar 22:40,BLACK_WIN,79,1,389,WHITE
07-Mar 22:40,BLACK_WIN,47,1,390,WHITE
07-Mar 22:40,BLACK_WIN,57,1,391,BLACK
07-Mar 22:40,BLACK_WIN,75,1,392,BLACK
07-Mar 22:40,BLACK_WIN,57,1,393,BLACK
07-Mar 22:40,WHITE_WIN,52,2,394,WHITE
07-Mar 22:40,WHITE_WIN,54,2,395,WHITE
07-Mar 22:40,WHITE_WIN,48,2,396,WHITE
07-Mar 22:40,BLACK_WIN,35,1,397,WHITE
07-Mar 22:40,BLACK_WIN,57,1,398,WHITE
07-Mar 22:40,WHITE_WIN,42,2,399,WHITE
07-Mar 22:40,BLACK_WIN,57,1,400,WHITE
07-Mar 22:40,WHITE_WIN,50,2,401,WHITE
07-Mar 22:40,BLACK_WIN,55,1,402,BLACK
07-Mar 22:40,BLACK_WIN,49,1,403,BLACK
07-Mar 22:40,BLACK_WIN,45,1,404,WHITE
07-Mar 22:40,WHITE_WIN,68,2,405,BLACK
07-Mar 22:40,WHITE_WIN,38,2,406,WHITE
07-Mar 22:40,WHITE_WIN,54,2,407,BLACK
07-Mar 22:40,WHITE_WIN,60,2,408,BLACK
07-Mar 22:40,WHITE_WIN,34,2,409,BLACK
07-Mar 22:40,BLACK_WIN,21,1,410,BLACK
07-Mar 22:40,WHITE_WIN,64,2,411,WHITE
07-Mar 22:40,BLACK_WIN,57,1,412,WHITE
07-Mar 22:40,BLACK_WIN,41,1,413,WHITE
07-Mar 22:40,BLACK_WIN,63,1,414,WHITE
07-Mar 22:40,WHITE_WIN,48,2,415,WHITE
07-Mar 22:40,BLACK_WIN,67,1,416,WHITE
07-Mar 22:40,WHITE_WIN,38,2,417,WHITE
07-Mar 22:40,BLACK_WIN,73,1,418,BLACK
07-Mar 22:40,BLACK_WIN,33,1,419,BLACK
07-Mar 22:40,BLACK_WIN,39,1,420,BLACK
07-Mar 22:40,WHITE_WIN,36,2,421,BLACK
07-Mar 22:40,BLACK_WIN,41,1,422,BLACK
07-Mar 22:40,BLACK_WIN,35,1,423,BLACK
07-Mar 22:40,WHITE_WIN,74,2,424,BLACK
07-Mar 22:40,WHITE_WIN,44,2,425,WHITE
07-Mar 22:40,BLACK_WIN,45,1,426,BLACK
07-Mar 22:40,WHITE_WIN,74,2,427,BLACK
07-Mar 22:40,WHITE_WIN,66,2,428,WHITE
07-Mar 22:40,WHITE_WIN,48,2,429,WHITE
07-Mar 22:40,WHITE_WIN,52,2,430,WHITE
07-Mar 22:40,BLACK_WIN,59,1,431,BLACK
07-Mar 22:40,BLACK_WIN,57,1,432,WHITE
07-Mar 22:40,BLACK_WIN,67,1,433,WHITE
07-Mar 22:40,WHITE_WIN,72,2,434,BLACK
07-Mar 22:40,BLACK_WIN,55,1,435,BLACK
07-Mar 22:40,BLACK_WIN,73,1,436,WHITE
07-Mar 22:40,BLACK_WIN,61,1,437,WHITE
07-Mar 22:40,BLACK_WIN,43,1,438,WHITE
07-Mar 22:40,BLACK_WIN,57,1,439,BLACK
07-Mar 22:40,WHITE_WIN,46,2,440,BLACK
07-Mar 22:40,BLACK_WIN,59,1,441,BLACK
07-Mar 22:40,WHITE_WIN,50,2,442,WHITE
07-Mar 22:40,BLACK_WIN,47,1,443,WHITE
07-Mar 22:40,BLACK_WIN,51,1,444,BLACK
07-Mar 22:40,WHITE_WIN,34,2,445,WHITE
07-Mar 22:40,WHITE_WIN,60,2,446,WHITE
07-Mar 22:40,WHITE_WIN,50,2,447,BLACK
07-Mar 22:40,BLACK_WIN,21,1,448,BLACK
07-Mar 22:40,WHITE_WIN,52,2,449,WHITE
07-Mar 22:40,BLACK_WIN,39,1,450,BLACK
07-Mar 22:40,WHITE_WIN,74,2,451,WHITE
07-Mar 22:40,BLACK_WIN,67,1,452,WHITE
07-Mar 22:40,BLACK_WIN,51,1,453,BLACK
07-Mar 22:40,WHITE_WIN,60,2,454,WHITE
07-Mar 22:40,BLACK_WIN,59,1,455,WHITE
07-Mar 22:40,WHITE_WIN,54,2,456,WHITE
07-Mar 22:40,WHITE_WIN,44,2,457,WHITE
07-Mar 22:40,BLACK_WIN,51,1,458,BLACK
07-Mar 22:40,BLACK_WIN,45,1,459,BLACK
07-Mar 22:40,WHITE_WIN,48,2,460,BLACK
07-Mar 22:40,BLACK_WIN,53,1,461,BLACK
07-Mar 22:40,BLACK_WIN,51,1,462,BLACK
07-Mar 22:40,WHITE_WIN,62,2,463,WHITE
07-Mar 22:40,BLACK_WIN,63,1,464,BLACK
07-Mar 22:40,WHITE_WIN,52,2,465,WHITE
