episode,outcome,reward,loss,epsilon,buffer,moves
1518,W,10.54,0.726,0.01,50000,19
1519,L,-2.0,0.745,0.01,50000,10
1520,W,10.31,0.699,0.01,50000,12
1521,L,-2.0,0.673,0.01,50000,9
1522,L,-1.97,0.71,0.01,50000,14
1523,L,-1.67,0.796,0.01,50000,14
1524,L,-1.5,0.839,0.01,50000,21
1525,W,10.51,0.582,0.01,50000,9
1526,L,-1.67,0.761,0.01,50000,16
1527,W,10.02,0.694,0.01,50000,10
1528,W,10.32,0.845,0.01,50000,15
1529,W,10.51,0.61,0.01,50000,9
1530,L,-1.99,0.737,0.01,50000,10
1531,W,10.31,0.754,0.01,50000,9
1532,W,10.51,0.788,0.01,50000,10
1533,L,-2.0,0.806,0.01,50000,9
1534,L,-1.69,0.794,0.01,50000,15
1535,L,-1.8,0.725,0.01,50000,14
1536,L,-1.99,0.786,0.01,50000,12
1537,W,10.51,0.603,0.01,50000,9
1538,W,10.2,0.672,0.01,50000,12
1539,L,-1.99,0.701,0.01,50000,16
1540,L,-1.79,0.97,0.01,50000,9
1541,W,11.4,0.652,0.01,50000,12
1542,W,10.51,0.893,0.01,50000,9
1543,W,10.2,0.832,0.01,50000,9
1544,L,-1.99,0.637,0.01,50000,10
1545,W,10.5,0.937,0.01,50000,9
1546,W,10.51,0.687,0.01,50000,9
1547,L,-1.96,0.804,0.01,50000,17
1548,L,-1.79,0.799,0.01,50000,9
1549,W,10.51,0.655,0.01,50000,9
1550,W,10.21,0.783,0.01,50000,9
1551,W,10.52,0.715,0.01,50000,16
1552,L,-1.49,0.828,0.01,50000,16
1553,L,-2.0,0.656,0.01,50000,9
1554,W,10.5,0.73,0.01,50000,9
1555,W,10.5,0.733,0.01,50000,11
1556,L,-2.0,0.841,0.01,50000,11
1557,L,-1.99,0.717,0.01,50000,13
1558,W,10.21,0.718,0.01,50000,12
1559,L,-1.49,0.829,0.01,50000,14
1560,L,-1.99,0.86,0.01,50000,9
1561,W,10.5,0.638,0.01,50000,10
1562,W,10.32,0.954,0.01,50000,15
1563,W,10.31,0.611,0.01,50000,10
1564,L,-1.49,0.698,0.01,50000,15
1565,L,-1.97,0.737,0.01,50000,13
1566,L,-1.79,0.508,0.01,50000,9
1567,W,10.02,0.626,0.01,50000,10
1568,L,-1.79,0.732,0.01,50000,14
1569,L,-1.97,0.555,0.01,50000,14
1570,L,-1.79,0.663,0.01,50000,12
1571,L,-1.79,0.608,0.01,50000,10
1572,W,10.02,0.73,0.01,50000,10
1573,W,10.51,0.857,0.01,50000,12
1574,W,10.51,0.658,0.01,50000,9
1575,L,-1.5,0.699,0.01,50000,15
1576,L,-1.66,0.774,0.01,50000,17
1577,L,-1.49,0.55,0.01,50000,16
1578,L,-1.99,0.751,0.01,50000,9
1579,W,10.02,0.631,0.01,50000,10
1580,L,-1.46,0.689,0.01,50000,19
1581,L,-1.99,0.53,0.01,50000,9
1582,W,10.31,0.706,0.01,50000,10
1583,W,10.54,0.783,0.01,50000,21
1584,W,10.31,0.807,0.01,50000,10
1585,W,10.51,0.581,0.01,50000,9
1586,W,10.02,0.64,0.01,50000,10
1587,W,10.03,0.687,0.01,50000,9
1588,W,10.72,0.962,0.01,50000,21
1589,L,-2.0,0.687,0.01,50000,10
1590,W,10.23,0.626,0.01,50000,16
1591,L,-1.98,0.588,0.01,50000,14
1592,L,-1.49,0.722,0.01,50000,14
1593,L,-1.48,0.602,0.01,50000,18
1594,W,10.51,0.627,0.01,50000,9
1595,L,-1.79,0.604,0.01,50000,16
1596,L,-1.5,0.631,0.01,50000,17
1597,L,-1.99,0.743,0.01,50000,12
1598,L,-1.49,0.577,0.01,50000,17
1599,L,-1.66,0.609,0.01,50000,16
1600,L,-2.0,0.804,0.01,50000,9
1601,L,-1.99,0.617,0.01,50000,10
1602,L,-1.99,0.708,0.01,50000,11
1603,W,10.82,0.769,0.01,50000,16
1604,L,-1.99,0.697,0.01,50000,12
1605,L,-1.49,0.571,0.01,50000,14
1606,L,-1.47,0.558,0.01,50000,23
1607,W,10.31,0.696,0.01,50000,12
1608,W,10.51,0.694,0.01,50000,14
1609,W,10.51,0.615,0.01,50000,9
1610,L,-1.78,0.715,0.01,50000,14
1611,W,10.51,0.69,0.01,50000,9
1612,W,10.31,0.68,0.01,50000,12
1613,L,-1.5,0.561,0.01,50000,15
1614,W,10.21,0.668,0.01,50000,12
1615,W,10.51,0.793,0.01,50000,11
1616,L,-1.99,0.647,0.01,50000,10
1617,W,10.31,0.626,0.01,50000,10
1618,L,-1.79,0.628,0.01,50000,13
1619,L,-1.49,0.705,0.01,50000,13
1620,W,10.21,0.759,0.01,50000,11
1621,W,10.31,0.795,0.01,50000,11
1622,L,-1.98,0.658,0.01,50000,16
1623,L,-1.98,0.652,0.01,50000,14
1624,W,10.31,0.712,0.01,50000,11
1625,L,-1.97,0.572,0.01,50000,13
1626,W,10.03,0.688,0.01,50000,9
1627,W,10.5,0.741,0.01,50000,9
1628,L,-1.99,0.668,0.01,50000,12
1629,L,-1.79,0.702,0.01,50000,10
1630,W,10.51,0.712,0.01,50000,9
1631,W,10.7,0.849,0.01,50000,11
1632,L,-1.49,0.708,0.01,50000,14
1633,W,10.51,0.569,0.01,50000,9
1634,W,10.31,0.664,0.01,50000,9
1635,L,-1.48,0.72,0.01,50000,14
1636,L,-1.79,0.659,0.01,50000,13
1637,W,10.31,0.816,0.01,50000,10
1638,L,-1.99,0.707,0.01,50000,10
1639,W,10.31,0.632,0.01,50000,10
1640,W,10.31,0.697,0.01,50000,10
1641,L,-1.67,0.805,0.01,50000,12
1642,W,10.21,0.679,0.01,50000,10
1643,L,-1.79,0.693,0.01,50000,10
1644,W,10.51,0.837,0.01,50000,12
1645,L,-1.99,0.647,0.01,50000,9
1646,L,-2.0,0.578,0.01,50000,9
1647,L,-1.59,0.703,0.01,50000,14
1648,W,10.51,0.678,0.01,50000,11
1649,W,10.51,0.689,0.01,50000,10
1650,L,-1.98,1.02,0.01,50000,13
1651,L,-1.99,0.765,0.01,50000,11
1652,W,11.02,0.602,0.01,50000,19
1653,W,10.51,0.646,0.01,50000,9
1654,W,10.51,0.646,0.01,50000,9
1655,W,10.31,0.666,0.01,50000,10
1656,W,10.31,0.568,0.01,50000,12
1657,L,-1.99,0.615,0.01,50000,11
1658,L,-1.79,0.775,0.01,50000,12
1659,L,-1.3,0.655,0.01,50000,17
1660,L,-1.99,0.675,0.01,50000,17
1661,W,10.31,0.583,0.01,50000,11
1662,L,-2.0,0.597,0.01,50000,12
1663,W,10.51,0.605,0.01,50000,10
1664,W,10.33,0.788,0.01,50000,15
1665,L,-1.47,0.761,0.01,50000,14
1666,L,-2.0,0.604,0.01,50000,10
1667,W,10.02,0.681,0.01,50000,10
1668,W,10.02,0.697,0.01,50000,9
1669,L,-1.76,0.561,0.01,50000,15
1670,L,-1.99,0.701,0.01,50000,11
1671,L,-1.99,0.642,0.01,50000,17
1672,L,-1.29,0.706,0.01,50000,19
1673,L,-1.96,0.878,0.01,50000,13
1674,L,-1.79,0.879,0.01,50000,12
1675,L,-1.99,0.747,0.01,50000,10
1676,L,-1.5,0.61,0.01,50000,18
1677,W,10.2,0.852,0.01,50000,9
1678,L,-1.8,0.65,0.01,50000,10
1679,W,10.31,0.592,0.01,50000,9
1680,L,-1.47,0.556,0.01,50000,22
1681,L,-1.79,0.765,0.01,50000,12
1682,L,-1.49,0.586,0.01,50000,18
1683,W,10.2,0.608,0.01,50000,11
1684,W,10.51,0.567,0.01,50000,10
1685,W,11.22,0.53,0.01,50000,16
1686,L,-1.79,0.726,0.01,50000,12
1687,W,10.51,0.572,0.01,50000,10
1688,W,10.02,0.903,0.01,50000,12
1689,L,-1.78,0.531,0.01,50000,16
1690,L,-1.96,0.742,0.01,50000,16
1691,L,-1.99,0.669,0.01,50000,11
1692,W,10.31,0.76,0.01,50000,9
1693,W,10.31,0.708,0.01,50000,9
1694,L,-1.99,0.906,0.01,50000,15
1695,W,10.51,0.639,0.01,50000,14
1696,L,-1.49,0.675,0.01,50000,21
1697,L,-1.49,0.707,0.01,50000,18
1698,W,10.31,0.863,0.01,50000,12
1699,L,-1.97,0.67,0.01,50000,19
1700,W,10.51,0.518,0.01,50000,10
1701,L,-1.99,0.655,0.01,50000,14
1702,L,-2.0,0.891,0.01,50000,9
1703,W,10.31,0.684,0.01,50000,9
1704,L,-2.0,0.698,0.01,50000,11
1705,L,-1.98,0.697,0.01,50000,13
1706,L,-1.49,0.743,0.01,50000,14
1707,L,-1.49,0.617,0.01,50000,16
1708,L,-2.0,0.721,0.01,50000,13
1709,L,-1.99,0.606,0.01,50000,10
1710,L,-0.99,0.611,0.01,50000,22
1711,L,-1.97,0.714,0.01,50000,14
1712,L,-1.07,0.583,0.01,50000,26
1713,W,10.31,0.749,0.01,50000,10
1714,L,-0.76,0.747,0.01,50000,19
1715,W,10.03,0.802,0.01,50000,14
1716,L,-1.67,0.632,0.01,50000,16
1717,W,10.2,0.714,0.01,50000,9
1718,L,-1.98,0.742,0.01,50000,14
1719,W,10.02,0.665,0.01,50000,9
1720,W,10.4,0.613,0.01,50000,10
1721,W,10.2,0.684,0.01,50000,9
1722,L,-2.0,0.719,0.01,50000,9
1723,L,-1.99,0.784,0.01,50000,9
1724,L,-1.67,0.806,0.01,50000,14
1725,W,10.21,0.61,0.01,50000,9
1726,L,-0.89,0.534,0.01,50000,13
1727,L,-1.67,0.69,0.01,50000,12
1728,W,10.21,0.76,0.01,50000,9
1729,L,-1.69,0.813,0.01,50000,15
1730,W,10.02,0.695,0.01,50000,12
1731,L,-1.73,0.616,0.01,50000,24
1732,L,-2.0,0.8,0.01,50000,12
1733,L,-1.97,0.706,0.01,50000,15
1734,L,-1.79,0.698,0.01,50000,14
1735,L,-2.0,0.707,0.01,50000,9
1736,L,-1.99,0.762,0.01,50000,9
1737,L,-1.98,0.664,0.01,50000,12
1738,L,-1.99,0.675,0.01,50000,11
1739,W,10.31,0.531,0.01,50000,10
1740,W,10.31,0.626,0.01,50000,9
1741,L,-1.97,0.676,0.01,50000,12
1742,L,-1.97,0.845,0.01,50000,13
1743,W,10.31,0.576,0.01,50000,12
1744,L,-1.66,0.644,0.01,50000,22
1745,W,10.31,0.644,0.01,50000,9
1746,L,-1.98,0.669,0.01,50000,15
1747,L,-1.96,0.618,0.01,50000,15
1748,W,10.31,0.661,0.01,50000,9
1749,L,-1.94,0.539,0.01,50000,18
1750,L,-1.99,0.672,0.01,50000,9
1751,L,-1.98,0.795,0.01,50000,13
1752,W,10.21,0.807,0.01,50000,12
1753,L,-1.7,0.682,0.01,50000,21
1754,L,-1.79,0.825,0.01,50000,14
1755,L,-1.99,0.886,0.01,50000,11
1756,L,-1.99,0.892,0.01,50000,11
1757,W,10.02,0.678,0.01,50000,9
1758,L,-2.0,0.836,0.01,50000,9
1759,W,10.31,0.88,0.01,50000,9
1760,L,-1.79,0.71,0.01,50000,13
1761,W,10.2,0.748,0.01,50000,12
1762,L,-2.0,0.761,0.01,50000,9
1763,L,-1.98,0.719,0.01,50000,14
1764,W,10.02,0.672,0.01,50000,9
1765,L,-1.29,0.826,0.01,50000,19
1766,L,-1.49,0.665,0.01,50000,17
1767,W,11.42,0.797,0.01,50000,17
1768,L,-1.96,0.719,0.01,50000,16
1769,W,10.32,0.713,0.01,50000,10
1770,L,-1.99,0.743,0.01,50000,9
1771,W,10.31,0.639,0.01,50000,12
1772,L,-1.99,0.675,0.01,50000,14
1773,L,-1.99,0.941,0.01,50000,10
1774,L,-1.49,0.669,0.01,50000,13
1775,L,-2.0,0.692,0.01,50000,9
1776,L,-2.0,0.735,0.01,50000,10
1777,L,-1.99,0.63,0.01,50000,13
1778,L,-1.98,0.752,0.01,50000,17
1779,W,10.31,0.689,0.01,50000,14
1780,L,-2.0,0.767,0.01,50000,9
1781,L,-1.98,0.879,0.01,50000,11
1782,L,-2.0,0.687,0.01,50000,11
1783,L,-1.95,0.705,0.01,50000,16
1784,L,-2.0,0.814,0.01,50000,10
1785,W,10.7,0.842,0.01,50000,15
1786,W,10.21,0.675,0.01,50000,11
1787,L,-1.69,0.936,0.01,50000,17
1788,W,10.31,0.815,0.01,50000,9
1789,L,-1.98,0.726,0.01,50000,12
1790,W,10.52,0.71,0.01,50000,13
1791,L,-2.0,0.739,0.01,50000,10
1792,W,10.5,0.682,0.01,50000,13
1793,W,10.21,0.631,0.01,50000,11
1794,W,11.02,0.705,0.01,50000,23
1795,W,10.21,0.734,0.01,50000,10
1796,L,-1.97,0.701,0.01,50000,16
1797,W,10.21,0.661,0.01,50000,11
1798,W,10.31,0.76,0.01,50000,9
1799,L,-1.47,0.646,0.01,50000,23
1800,W,10.31,0.624,0.01,50000,11
1801,W,10.52,0.568,0.01,50000,18
1802,W,10.31,0.775,0.01,50000,13
1803,W,10.22,0.738,0.01,50000,11
1804,W,10.52,0.552,0.01,50000,15
1805,W,10.71,0.695,0.01,50000,11
1806,L,-2.0,0.684,0.01,50000,9
1807,L,-2.0,0.744,0.01,50000,12
1808,W,10.51,0.684,0.01,50000,13
1809,W,10.02,0.805,0.01,50000,10
1810,L,-1.06,0.608,0.01,50000,16
1811,L,-1.99,0.729,0.01,50000,10
1812,W,10.31,0.708,0.01,50000,10
1813,L,-1.58,0.643,0.01,50000,13
1814,W,10.51,0.685,0.01,50000,10
1815,W,10.2,0.613,0.01,50000,10
1816,L,-2.0,0.615,0.01,50000,12
1817,W,10.53,0.614,0.01,50000,15
1818,L,-1.99,0.687,0.01,50000,12
1819,L,-1.79,0.718,0.01,50000,12
1820,W,10.31,0.626,0.01,50000,10
1821,W,10.51,0.514,0.01,50000,10
1822,W,10.31,0.556,0.01,50000,13
1823,L,-1.99,0.787,0.01,50000,15
1824,L,-1.49,0.769,0.01,50000,17
1825,W,10.31,0.711,0.01,50000,12
1826,L,-1.49,0.695,0.01,50000,17
1827,L,-2.0,0.745,0.01,50000,10
1828,L,-1.99,0.666,0.01,50000,14
1829,W,10.31,0.755,0.01,50000,12
1830,W,10.51,0.665,0.01,50000,9
1831,L,-1.99,0.653,0.01,50000,11
1832,L,-2.0,0.578,0.01,50000,9
1833,W,10.51,0.762,0.01,50000,11
1834,L,-1.79,0.675,0.01,50000,11
1835,L,-1.68,0.716,0.01,50000,23
1836,L,-1.79,0.675,0.01,50000,11
1837,L,-1.79,0.695,0.01,50000,12
1838,W,10.5,0.667,0.01,50000,11
1839,L,-1.99,0.713,0.01,50000,9
1840,W,10.31,0.761,0.01,50000,10
1841,L,-1.99,0.62,0.01,50000,9
1842,W,10.31,0.722,0.01,50000,10
1843,L,-1.99,0.724,0.01,50000,10
1844,W,10.21,0.791,0.01,50000,10
1845,L,-1.99,0.737,0.01,50000,10
1846,L,-1.79,0.664,0.01,50000,15
1847,L,-1.99,0.738,0.01,50000,9
1848,L,-1.79,0.679,0.01,50000,19
1849,L,-1.8,0.654,0.01,50000,14
1850,L,-1.49,0.699,0.01,50000,16
1851,W,10.51,0.768,0.01,50000,10
1852,L,-1.99,0.641,0.01,50000,11
1853,L,-1.67,0.627,0.01,50000,17
1854,W,10.31,0.671,0.01,50000,11
1855,L,-1.67,0.636,0.01,50000,18
1856,L,-1.8,0.694,0.01,50000,12
1857,W,10.3,0.731,0.01,50000,14
1858,L,-1.79,0.722,0.01,50000,12
1859,W,10.21,0.633,0.01,50000,10
1860,W,10.21,0.774,0.01,50000,9
1861,W,10.31,0.617,0.01,50000,9
1862,L,-2.0,0.722,0.01,50000,11
1863,L,-2.0,0.849,0.01,50000,13
1864,L,-1.99,0.463,0.01,50000,10
1865,W,10.5,0.608,0.01,50000,9
1866,L,-1.99,0.709,0.01,50000,10
1867,L,-1.99,0.706,0.01,50000,11
1868,L,-1.99,0.585,0.01,50000,10
1869,L,-1.74,0.666,0.01,50000,18
1870,L,-2.0,0.635,0.01,50000,11
1871,W,10.31,0.734,0.01,50000,9
1872,L,-1.49,0.639,0.01,50000,20
1873,L,-1.29,0.691,0.01,50000,21
1874,L,-1.99,0.762,0.01,50000,10
1875,L,-1.77,0.743,0.01,50000,16
1876,L,-1.67,0.608,0.01,50000,12
1877,L,-1.99,0.615,0.01,50000,12
1878,W,10.51,0.741,0.01,50000,12
1879,L,-2.0,0.628,0.01,50000,11
1880,L,-1.99,0.842,0.01,50000,12
1881,W,10.21,0.697,0.01,50000,11
1882,W,10.51,0.655,0.01,50000,12
1883,L,-1.99,0.722,0.01,50000,12
1884,L,-1.67,0.794,0.01,50000,16
1885,L,-1.79,0.677,0.01,50000,13
1886,L,-2.0,0.57,0.01,50000,10
1887,W,10.31,0.566,0.01,50000,9
1888,W,10.03,0.58,0.01,50000,13
1889,W,10.31,0.788,0.01,50000,10
1890,W,10.31,0.832,0.01,50000,9
1891,W,10.21,0.542,0.01,50000,10
1892,L,-1.79,0.615,0.01,50000,17
1893,L,-1.06,0.82,0.01,50000,14
1894,L,-1.99,0.73,0.01,50000,12
1895,W,10.51,0.709,0.01,50000,10
1896,L,-1.77,0.702,0.01,50000,16
1897,W,10.5,0.884,0.01,50000,11
1898,L,-1.78,0.887,0.01,50000,24
1899,L,-0.89,0.698,0.01,50000,15
1900,L,-1.98,0.593,0.01,50000,12
1901,W,10.31,0.775,0.01,50000,9
1902,W,10.31,0.763,0.01,50000,9
1903,L,-1.99,0.856,0.01,50000,10
1904,L,-1.99,0.626,0.01,50000,9
1905,L,-1.47,0.644,0.01,50000,20
1906,W,10.31,0.735,0.01,50000,10
1907,L,-1.78,0.615,0.01,50000,17
1908,W,10.51,0.475,0.01,50000,12
1909,L,-1.79,0.649,0.01,50000,11
1910,L,-1.99,0.525,0.01,50000,9
1911,L,-1.99,0.63,0.01,50000,13
1912,L,-1.48,0.743,0.01,50000,27
1913,L,-1.49,0.573,0.01,50000,23
1914,W,10.31,0.596,0.01,50000,9
1915,L,-1.78,0.579,0.01,50000,15
1916,L,-1.99,0.702,0.01,50000,9
1917,W,10.31,0.763,0.01,50000,9
1918,W,10.51,0.498,0.01,50000,14
1919,L,-1.98,0.934,0.01,50000,14
1920,L,-1.99,0.557,0.01,50000,9
1921,W,10.51,0.669,0.01,50000,12
1922,W,10.31,0.706,0.01,50000,9
1923,L,-1.5,0.764,0.01,50000,14
1924,W,10.31,0.801,0.01,50000,10
1925,W,10.5,0.666,0.01,50000,9
1926,L,-2.0,0.609,0.01,50000,9
1927,W,10.51,0.667,0.01,50000,13
1928,L,-1.78,0.611,0.01,50000,13
1929,L,-1.97,0.726,0.01,50000,14
1930,L,-1.98,0.69,0.01,50000,13
1931,L,-2.0,0.681,0.01,50000,9
1932,L,-1.79,0.605,0.01,50000,13
1933,L,-1.79,0.802,0.01,50000,9
1934,L,-1.98,0.793,0.01,50000,12
1935,W,10.31,0.759,0.01,50000,12
1936,L,-1.79,0.616,0.01,50000,12
1937,L,-1.78,0.654,0.01,50000,14
1938,L,-1.78,0.615,0.01,50000,15
1939,L,-1.26,0.642,0.01,50000,16
1940,L,-1.97,0.724,0.01,50000,17
1941,L,-1.79,0.802,0.01,50000,13
1942,L,-1.39,0.648,0.01,50000,14
1943,W,10.02,0.671,0.01,50000,10
1944,L,-1.09,0.786,0.01,50000,12
1945,W,10.02,0.769,0.01,50000,10
1946,L,-1.75,0.545,0.01,50000,22
1947,L,-1.99,0.677,0.01,50000,11
1948,L,-1.99,0.789,0.01,50000,13
1949,L,-0.88,0.767,0.01,50000,16
1950,W,10.21,0.624,0.01,50000,9
1951,L,-1.58,0.677,0.01,50000,19
1952,L,-1.78,0.838,0.01,50000,14
1953,L,-1.79,0.679,0.01,50000,12
1954,W,10.21,0.788,0.01,50000,11
1955,L,-1.38,0.754,0.01,50000,16
1956,L,-1.78,0.722,0.01,50000,14
1957,L,-2.0,0.756,0.01,50000,9
1958,L,-1.59,0.685,0.01,50000,14
1959,W,10.51,0.732,0.01,50000,10
1960,W,10.72,0.672,0.01,50000,15
1961,L,-1.78,0.652,0.01,50000,15
1962,L,-1.78,0.653,0.01,50000,12
1963,L,-1.96,0.741,0.01,50000,12
1964,L,-2.0,0.813,0.01,50000,9
1965,L,-1.99,0.832,0.01,50000,11
1966,L,-2.0,0.786,0.01,50000,12
1967,L,-1.78,0.714,0.01,50000,12
1968,L,-1.68,0.792,0.01,50000,13
1969,L,-1.96,0.741,0.01,50000,19
1970,W,10.51,0.824,0.01,50000,16
1971,W,10.32,0.705,0.01,50000,14
1972,L,-1.23,0.718,0.01,50000,26
1973,L,-2.0,0.809,0.01,50000,9
1974,L,-1.78,0.859,0.01,50000,24
1975,L,-1.78,0.915,0.01,50000,15
1976,L,-1.79,0.851,0.01,50000,9
1977,L,-1.98,0.782,0.01,50000,11
1978,L,-1.98,0.779,0.01,50000,11
1979,L,-1.79,0.636,0.01,50000,13
1980,L,-1.78,0.611,0.01,50000,15
1981,L,-1.99,0.731,0.01,50000,9
1982,L,-1.29,0.79,0.01,50000,16
1983,L,-2.0,0.731,0.01,50000,10
1984,L,-1.49,0.687,0.01,50000,13
1985,L,-1.48,0.773,0.01,50000,14
1986,L,-1.47,0.88,0.01,50000,21
1987,L,-1.78,0.723,0.01,50000,13
1988,L,-1.79,0.789,0.01,50000,14
1989,W,11.33,0.76,0.01,50000,18
1990,L,-1.28,0.708,0.01,50000,19
1991,L,-1.99,0.804,0.01,50000,10
1992,L,-1.68,0.693,0.01,50000,15
1993,L,-1.99,0.736,0.01,50000,9
1994,W,10.72,0.556,0.01,50000,19
1995,W,10.42,0.615,0.01,50000,15
1996,L,-1.77,0.716,0.01,50000,13
1997,L,-1.77,0.826,0.01,50000,15
1998,L,-0.96,0.68,0.01,50000,28
1999,L,-0.59,0.643,0.01,50000,17
2000,L,-1.99,0.738,0.01,50000,14
2001,L,-1.99,1.439,0.01,50000,10
2002,W,10.51,1.486,0.01,50000,12
2003,L,-1.99,1.405,0.01,50000,10
2004,L,-1.99,1.084,0.01,50000,10
2005,W,10.7,1.334,0.01,50000,10
2006,W,10.7,1.145,0.01,50000,10
2007,W,10.31,1.166,0.01,50000,9
2008,W,10.31,0.952,0.01,50000,9
2009,W,10.31,1.263,0.01,50000,9
2010,W,10.71,1.093,0.01,50000,11
2011,W,10.31,0.955,0.01,50000,9
2012,W,10.31,1.119,0.01,50000,9
2013,L,-1.99,1.006,0.01,50000,9
2014,L,-1.99,1.015,0.01,50000,9
2015,W,10.3,1.036,0.01,50000,9
2016,L,-1.99,1.104,0.01,50000,9
2017,W,10.3,1.28,0.01,50000,9
2018,W,10.3,1.046,0.01,50000,9
2019,L,-1.99,1.083,0.01,50000,9
2020,W,10.02,0.923,0.01,50000,9
2021,L,-1.99,1.089,0.01,50000,9
2022,W,10.31,0.872,0.01,50000,9
2023,W,10.21,1.036,0.01,50000,9
2024,W,10.21,1.182,0.01,50000,9
2025,W,10.71,1.058,0.01,50000,9
2026,L,-1.5,1.003,0.01,50000,14
2027,L,-1.99,1.181,0.01,50000,9
2028,L,-1.99,1.014,0.01,50000,9
2029,L,-1.5,0.956,0.01,50000,14
2030,L,-1.99,1.039,0.01,50000,9
2031,W,10.71,1.033,0.01,50000,9
2032,W,10.71,1.223,0.01,50000,9
2033,W,10.71,1.039,0.01,50000,9
2034,W,10.27,0.997,0.01,50000,19
2035,L,-1.91,1.116,0.01,50000,22
2036,L,-1.99,1.105,0.01,50000,9
2037,L,-1.91,1.146,0.01,50000,22
2038,L,-1.73,0.966,0.01,50000,22
2039,W,10.31,0.802,0.01,50000,9
2040,L,-1.99,0.926,0.01,50000,9
2041,L,-1.78,1.059,0.01,50000,10
2042,W,10.31,0.885,0.01,50000,9
2043,W,10.21,1.055,0.01,50000,9
2044,L,-1.99,1.124,0.01,50000,9
2045,W,10.21,0.984,0.01,50000,9
2046,L,-1.99,0.905,0.01,50000,9
2047,W,10.31,0.975,0.01,50000,9
2048,L,-1.99,1.136,0.01,50000,9
2049,L,-1.99,0.904,0.01,50000,9
2050,L,-1.99,1.04,0.01,50000,9
2051,L,-1.99,1.024,0.01,50000,9
2052,L,-1.99,1.092,0.01,50000,9
2053,L,-1.99,0.968,0.01,50000,9
2054,L,-1.99,1.007,0.01,50000,9
2055,L,-1.99,1.009,0.01,50000,9
2056,W,10.33,0.963,0.01,50000,15
2057,W,10.31,1.101,0.01,50000,10
2058,W,10.31,0.9,0.01,50000,9
2059,L,-1.99,1.088,0.01,50000,9
2060,L,-1.99,0.98,0.01,50000,9
2061,L,-1.99,0.945,0.01,50000,9
2062,L,-2.0,1.116,0.01,50000,9
2063,W,10.31,0.982,0.01,50000,9
2064,W,10.31,0.989,0.01,50000,10
2065,L,-1.97,0.922,0.01,50000,9
2066,L,-1.97,1.005,0.01,50000,9
2067,L,-1.97,1.073,0.01,50000,9
2068,W,10.31,0.961,0.01,50000,9
2069,L,-1.97,1.022,0.01,50000,9
2070,W,10.31,0.837,0.01,50000,9
2071,L,-1.99,1.046,0.01,50000,9
2072,L,-1.99,1.013,0.01,50000,9
2073,W,10.31,0.968,0.01,50000,9
2074,W,10.31,1.0,0.01,50000,9
2075,W,10.51,0.954,0.01,50000,10
2076,W,10.21,0.928,0.01,50000,9
2077,L,-1.79,0.965,0.01,50000,9
2078,L,-1.91,1.055,0.01,50000,22
2079,L,-1.99,1.004,0.01,50000,9
2080,L,-1.99,1.105,0.01,50000,9
2081,W,10.31,0.92,0.01,50000,9
2082,W,10.31,1.112,0.01,50000,9
2083,W,10.31,1.249,0.01,50000,9
2084,W,10.31,1.25,0.01,50000,10
2085,L,-1.92,0.782,0.01,50000,20
2086,L,-1.92,0.796,0.01,50000,20
2087,L,-1.99,1.066,0.01,50000,9
2088,W,10.02,0.97,0.01,50000,9
2089,W,10.02,0.959,0.01,50000,9
2090,W,10.02,1.141,0.01,50000,9
2091,L,-1.99,0.995,0.01,50000,9
2092,L,-1.8,1.14,0.01,50000,9
2093,W,10.02,0.979,0.01,50000,9
2094,W,10.02,0.976,0.01,50000,9
2095,L,-1.99,0.974,0.01,50000,9
2096,L,-1.79,1.077,0.01,50000,9
2097,L,-1.79,0.907,0.01,50000,9
2098,L,-1.79,0.857,0.01,50000,9
2099,W,10.02,1.087,0.01,50000,9
2100,L,-1.99,0.985,0.01,50000,9
2101,L,-1.99,0.941,0.01,50000,9
2102,L,-1.99,0.989,0.01,50000,9
2103,W,10.02,0.923,0.01,50000,9
2104,L,-1.99,0.95,0.01,50000,9
2105,W,10.02,0.988,0.01,50000,9
2106,W,10.31,1.091,0.01,50000,10
2107,L,-1.99,1.119,0.01,50000,9
2108,W,10.02,0.889,0.01,50000,9
2109,W,10.02,0.923,0.01,50000,9
2110,L,-1.99,1.075,0.01,50000,9
2111,L,-1.99,0.986,0.01,50000,9
2112,L,-1.99,0.83,0.01,50000,9
2113,W,10.02,0.966,0.01,50000,9
2114,L,-1.97,0.843,0.01,50000,9
2115,W,10.32,0.901,0.01,50000,11
2116,L,-1.97,0.826,0.01,50000,9
2117,W,10.02,0.807,0.01,50000,9
2118,L,-1.99,0.928,0.01,50000,10
2119,W,10.02,1.113,0.01,50000,9
2120,L,-1.8,0.738,0.01,50000,9
2121,W,10.33,0.766,0.01,50000,15
2122,L,-2.0,0.982,0.01,50000,9
2123,W,10.01,0.744,0.01,50000,9
2124,L,-1.98,0.93,0.01,50000,10
2125,W,10.02,0.86,0.01,50000,9
2126,W,10.02,0.874,0.01,50000,9
2127,W,10.02,0.896,0.01,50000,9
2128,W,10.02,0.721,0.01,50000,9
2129,L,-1.97,0.847,0.01,50000,9
2130,W,10.02,0.867,0.01,50000,9
2131,L,-1.99,0.89,0.01,50000,9
2132,L,-1.99,0.974,0.01,50000,9
2133,W,10.02,0.83,0.01,50000,9
2134,L,-1.99,0.947,0.01,50000,9
2135,L,-1.99,1.037,0.01,50000,9
